IMEI,MessageID,MessageTypeId,MessageTypeName,receivedTime,messageTime,Signal_strength,HubBattery,PowerStatusID,Software_ver,Bootloader_ver,country_code,operator,local_area_id,cell_id,country,network,Longitude,Latitude,SensorName,HubSensorIndex,sensorTime,Temp,light,SensorBattery,DoorEvent,MovementCount,MovementDelta,CardNumber,CardHolder
123456789012345,241654,4,SensorMovement,"2019-01-03 22:18:37","2019-01-03 22:18:35",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:18:34",23.3125,124,3.1330,3,1,0,,
123456789012345,241655,4,SensorMovement,"2019-01-03 22:19:19","2019-01-03 22:19:18",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:19:17",22.5000,248,3.1260,3,1,0,,
123456789012345,241656,4,SensorMovement,"2019-01-03 22:19:22","2019-01-03 22:19:20",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 22:18:32",23.9375,23,3.1260,3,4,0,,
123456789012345,241657,4,SensorMovement,"2019-01-03 22:19:37","2019-01-03 22:19:35",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:19:09",23.3125,158,3.1310,3,4,0,,
123456789012345,241658,4,SensorMovement,"2019-01-03 22:20:20","2019-01-03 22:20:18",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:19:18",22.5625,243,3.1240,3,1,0,,
123456789012345,241659,4,SensorMovement,"2019-01-03 22:21:21","2019-01-03 22:21:19",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:21:18",22.6250,220,3.1270,3,1,0,,
123456789012345,241660,4,SensorMovement,"2019-01-03 22:21:52","2019-01-03 22:21:50",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:21:50",23.3125,129,3.1310,3,1,0,,
123456789012345,241661,4,SensorMovement,"2019-01-03 22:21:56","2019-01-03 22:21:54",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 22:21:54",23.9375,28,3.1240,3,1,0,,
123456789012345,241662,4,SensorMovement,"2019-01-03 22:22:20","2019-01-03 22:22:19",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:21:46",22.6875,244,3.1240,3,4,0,,
123456789012345,241663,4,SensorMovement,"2019-01-03 22:22:52","2019-01-03 22:22:50",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:22:44",23.3125,152,3.1310,3,2,0,,
123456789012345,241664,4,SensorMovement,"2019-01-03 22:22:56","2019-01-03 22:22:54",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 22:22:43",23.8750,34,3.1270,3,5,0,,
123456789012345,241665,4,SensorMovement,"2019-01-03 22:23:21","2019-01-03 22:23:19",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:22:50",22.6250,230,3.1270,3,1,0,,
123456789012345,241666,4,SensorMovement,"2019-01-03 22:26:05","2019-01-03 22:26:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:26:02",22.6875,218,3.1260,3,1,0,,
123456789012345,241667,4,SensorMovement,"2019-01-03 22:27:05","2019-01-03 22:27:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:26:30",22.6875,205,3.1240,3,6,0,,
123456789012345,241668,4,SensorMovement,"2019-01-03 22:27:40","2019-01-03 22:27:38",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:27:37",23.3750,126,3.1290,3,1,0,,
123456789012345,241669,4,SensorMovement,"2019-01-03 22:28:05","2019-01-03 22:28:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:27:52",22.6875,211,3.1260,3,5,0,,
123456789012345,241670,4,SensorMovement,"2019-01-03 22:29:05","2019-01-03 22:29:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:28:14",22.6875,203,3.1240,3,1,0,,
123456789012345,241671,4,SensorMovement,"2019-01-03 22:30:31","2019-01-03 22:30:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:30:29",22.7500,240,3.1220,3,1,0,,
123456789012345,241672,4,SensorMovement,"2019-01-03 22:30:51","2019-01-03 22:30:44",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:30:44",23.3750,148,3.1310,3,1,0,,
123456789012345,241673,4,SensorMovement,"2019-01-03 22:31:31","2019-01-03 22:31:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:31:10",22.6875,236,3.1240,3,4,0,,
123456789012345,241674,4,SensorMovement,"2019-01-03 22:31:46","2019-01-03 22:31:44",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:30:57",23.3750,146,3.1310,3,3,0,,
123456789012345,241675,3,SensorReading,"2019-01-03 22:33:13","2019-01-03 22:33:11",,,,,,,,,,,,,,Lounge,2,"2019-01-03 22:33:11",22.4375,4,3.1810,3,,,,
123456789012345,241676,3,SensorReading,"2019-01-03 22:33:23","2019-01-03 22:33:21",,,,,,,,,,,,,,"Front door",6,"2019-01-03 22:33:21",22.0000,140,3.1510,4,,,,
123456789012345,241677,3,SensorReading,"2019-01-03 22:33:33","2019-01-03 22:33:32",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 22:33:32",22.1875,94,3.0940,3,,,,
123456789012345,241678,4,SensorMovement,"2019-01-03 22:34:14","2019-01-03 22:34:12",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:34:11",22.7500,208,3.1260,3,1,0,,
123456789012345,241679,4,SensorMovement,"2019-01-03 22:35:14","2019-01-03 22:35:12",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:34:45",22.6875,235,3.1270,3,2,0,,
123456789012345,241680,4,SensorMovement,"2019-01-03 22:37:08","2019-01-03 22:37:06",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:37:06",22.6875,244,3.1240,3,1,0,,
123456789012345,241681,4,SensorMovement,"2019-01-03 22:37:29","2019-01-03 22:37:27",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:37:27",23.3750,122,3.1310,3,1,0,,
123456789012345,241682,4,SensorMovement,"2019-01-03 22:37:33","2019-01-03 22:37:31",,,,,,,,,,,,,,"Front door",6,"2019-01-03 22:37:30",21.7500,128,3.1510,4,1,0,,
123456789012345,241683,4,SensorMovement,"2019-01-03 22:37:43","2019-01-03 22:37:42",,,,,,,,,,,,,,Lounge,2,"2019-01-03 22:37:42",22.3750,10,3.1730,3,1,0,,
123456789012345,241684,4,SensorMovement,"2019-01-03 22:38:07","2019-01-03 22:38:06",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:37:18",22.7500,8,3.1240,3,3,0,,
123456789012345,241685,4,SensorMovement,"2019-01-03 22:38:29","2019-01-03 22:38:27",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:37:32",23.3750,149,3.1310,3,2,0,,
123456789012345,241686,4,SensorMovement,"2019-01-03 22:38:44","2019-01-03 22:38:42",,,,,,,,,,,,,,Lounge,2,"2019-01-03 22:37:43",22.3750,6,3.1710,3,1,0,,
123456789012345,241687,4,SensorMovement,"2019-01-03 22:40:48","2019-01-03 22:40:46",,,,,,,,,,,,,,Lounge,2,"2019-01-03 22:40:45",22.3750,10,3.1750,3,1,0,,
123456789012345,241688,4,SensorMovement,"2019-01-03 22:41:07","2019-01-03 22:41:05",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:41:04",23.3750,121,3.1270,3,1,0,,
123456789012345,241689,4,SensorMovement,"2019-01-03 22:41:27","2019-01-03 22:41:25",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 22:41:25",23.8750,17,3.1260,3,1,0,,
123456789012345,241690,4,SensorMovement,"2019-01-03 22:41:48","2019-01-03 22:41:46",,,,,,,,,,,,,,Lounge,2,"2019-01-03 22:40:54",22.3750,0,3.1700,3,4,0,,
123456789012345,241691,4,SensorMovement,"2019-01-03 22:42:07","2019-01-03 22:42:05",,,,,,,,,,,,,,Hall,3,"2019-01-03 22:41:20",23.3125,0,3.1290,3,3,0,,
123456789012345,241692,4,SensorMovement,"2019-01-03 22:42:27","2019-01-03 22:42:26",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 22:41:49",23.5625,15,3.1240,3,3,0,,
123456789012345,241693,3,SensorReading,"2019-01-03 22:53:33","2019-01-03 22:53:32",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 22:53:32",22.0625,0,3.0930,3,,,,
123456789012345,241694,3,SensorReading,"2019-01-03 22:57:33","2019-01-03 22:57:31",,,,,,,,,,,,,,"Front door",6,"2019-01-03 22:57:30",21.2500,0,3.1550,4,,,,
123456789012345,241695,3,SensorReading,"2019-01-03 22:58:08","2019-01-03 22:58:06",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 22:58:05",22.6875,0,3.1240,3,,,,
123456789012345,241696,3,SensorReading,"2019-01-03 23:01:48","2019-01-03 23:01:47",,,,,,,,,,,,,,Lounge,2,"2019-01-03 23:01:47",22.1250,0,3.1730,3,,,,
123456789012345,241697,3,SensorReading,"2019-01-03 23:02:07","2019-01-03 23:02:05",,,,,,,,,,,,,,Hall,3,"2019-01-03 23:02:05",22.9375,0,3.1310,3,,,,
123456789012345,241698,3,SensorReading,"2019-01-03 23:02:27","2019-01-03 23:02:26",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 23:02:26",23.5625,0,3.1260,3,,,,
123456789012345,241699,3,SensorReading,"2019-01-03 23:13:34","2019-01-03 23:13:32",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 23:13:31",21.8750,0,3.0940,3,,,,
123456789012345,241700,3,SensorReading,"2019-01-03 23:17:33","2019-01-03 23:17:32",,,,,,,,,,,,,,"Front door",6,"2019-01-03 23:17:32",21.2500,0,3.1480,4,,,,
123456789012345,241701,3,SensorReading,"2019-01-03 23:18:08","2019-01-03 23:18:06",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 23:18:05",22.3750,0,3.1270,3,,,,
123456789012345,241702,3,SensorReading,"2019-01-03 23:21:48","2019-01-03 23:21:47",,,,,,,,,,,,,,Lounge,2,"2019-01-03 23:21:46",21.8750,0,3.1750,3,,,,
123456789012345,241703,3,SensorReading,"2019-01-03 23:22:07","2019-01-03 23:22:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 23:22:06",22.7500,0,3.1380,3,,,,
123456789012345,241704,3,SensorReading,"2019-01-03 23:22:27","2019-01-03 23:22:26",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 23:22:26",23.3750,0,3.1240,3,,,,
123456789012345,241705,3,SensorReading,"2019-01-03 23:33:34","2019-01-03 23:33:33",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 23:33:33",21.6875,0,3.0930,3,,,,
123456789012345,241706,3,SensorReading,"2019-01-03 23:37:33","2019-01-03 23:37:32",,,,,,,,,,,,,,"Front door",6,"2019-01-03 23:37:31",20.8750,0,3.1550,4,,,,
123456789012345,241707,3,SensorReading,"2019-01-03 23:38:08","2019-01-03 23:38:07",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 23:38:06",22.1250,0,3.1240,3,,,,
123456789012345,241708,3,SensorReading,"2019-01-03 23:41:49","2019-01-03 23:41:47",,,,,,,,,,,,,,Lounge,2,"2019-01-03 23:41:46",21.6875,0,3.1750,3,,,,
123456789012345,241709,3,SensorReading,"2019-01-03 23:42:07","2019-01-03 23:42:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 23:42:06",22.6250,0,3.1310,3,,,,
123456789012345,241710,3,SensorReading,"2019-01-03 23:42:27","2019-01-03 23:42:26",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 23:42:25",23.1875,0,3.1260,3,,,,
123456789012345,241711,3,SensorReading,"2019-01-03 23:53:34","2019-01-03 23:53:33",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 23:53:33",21.5000,0,3.0930,3,,,,
123456789012345,241712,3,SensorReading,"2019-01-03 23:57:34","2019-01-03 23:57:32",,,,,,,,,,,,,,"Front door",6,"2019-01-03 23:57:31",20.6250,0,3.1490,4,,,,
123456789012345,241713,3,SensorReading,"2019-01-03 23:58:08","2019-01-03 23:58:07",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 23:58:07",22.0625,0,3.1240,3,,,,
123456789012345,241714,3,SensorReading,"2019-01-04 00:01:49","2019-01-04 00:01:48",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:01:47",21.5000,0,3.1810,3,,,,
123456789012345,241715,3,SensorReading,"2019-01-04 00:02:08","2019-01-04 00:02:06",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:02:06",22.5000,0,3.1290,3,,,,
123456789012345,241716,3,SensorReading,"2019-01-04 00:02:28","2019-01-04 00:02:27",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:02:25",22.9375,0,3.1270,3,,,,
123456789012345,241717,4,SensorMovement,"2019-01-04 00:06:39","2019-01-04 00:06:38",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:06:38",22.7500,0,3.1220,3,1,0,,
123456789012345,241718,4,SensorMovement,"2019-01-04 00:06:47","2019-01-04 00:06:46",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:06:44",22.4375,0,3.1310,3,1,0,,
123456789012345,241719,4,SensorMovement,"2019-01-04 00:06:52","2019-01-04 00:06:51",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:06:49",21.8750,220,3.1290,3,1,0,,
123456789012345,241720,4,SensorMovement,"2019-01-04 00:07:40","2019-01-04 00:07:38",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:06:41",22.7500,0,3.1200,3,2,0,,
123456789012345,241721,4,SensorMovement,"2019-01-04 00:07:47","2019-01-04 00:07:46",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:06:46",22.4375,0,3.1290,3,1,0,,
123456789012345,241722,4,SensorMovement,"2019-01-04 00:07:52","2019-01-04 00:07:51",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:06:54",21.8750,224,3.1240,3,1,0,,
123456789012345,241723,4,SensorMovement,"2019-01-04 00:09:17","2019-01-04 00:09:16",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:09:16",21.8750,187,3.1240,3,1,0,,
123456789012345,241724,4,SensorMovement,"2019-01-04 00:10:09","2019-01-04 00:10:08",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:10:06",22.4375,0,3.1310,3,1,0,,
123456789012345,241725,4,SensorMovement,"2019-01-04 00:10:17","2019-01-04 00:10:16",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:10:04",21.9375,209,3.1240,3,10,0,,
123456789012345,241726,4,SensorMovement,"2019-01-04 00:10:43","2019-01-04 00:10:41",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:10:40",22.7500,0,3.1240,3,1,0,,
123456789012345,241727,4,SensorMovement,"2019-01-04 00:11:10","2019-01-04 00:11:08",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:10:33",22.4375,0,3.1330,3,2,0,,
123456789012345,241728,4,SensorMovement,"2019-01-04 00:11:43","2019-01-04 00:11:41",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:11:00",22.7500,0,3.1180,3,6,0,,
123456789012345,241729,3,SensorReading,"2019-01-04 00:13:34","2019-01-04 00:13:33",,,,,,,,,,,,,,Kitchen,1,"2019-01-04 00:13:33",21.3125,0,3.0930,3,,,,
123456789012345,241730,3,SensorReading,"2019-01-04 00:17:34","2019-01-04 00:17:33",,,,,,,,,,,,,,"Front door",6,"2019-01-04 00:17:32",20.3750,0,3.1490,4,,,,
123456789012345,241731,3,SensorReading,"2019-01-04 00:21:49","2019-01-04 00:21:48",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:21:47",21.3125,0,3.1730,3,,,,
123456789012345,241732,3,SensorReading,"2019-01-04 00:30:18","2019-01-04 00:30:17",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:30:16",21.9375,0,3.1240,3,,,,
123456789012345,241733,3,SensorReading,"2019-01-04 00:31:10","2019-01-04 00:31:09",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:31:08",22.3125,0,3.1310,3,,,,
123456789012345,241734,3,SensorReading,"2019-01-04 00:31:43","2019-01-04 00:31:42",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:31:40",22.7500,0,3.1240,3,,,,
123456789012345,241735,3,SensorReading,"2019-01-04 00:33:35","2019-01-04 00:33:34",,,,,,,,,,,,,,Kitchen,1,"2019-01-04 00:33:32",21.1250,0,3.0930,3,,,,
123456789012345,241736,3,SensorReading,"2019-01-04 00:37:34","2019-01-04 00:37:33",,,,,,,,,,,,,,"Front door",6,"2019-01-04 00:37:32",20.2500,0,3.1490,4,,,,
123456789012345,241737,3,SensorReading,"2019-01-04 00:41:49","2019-01-04 00:41:48",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:41:47",21.1250,0,3.1730,3,,,,
123456789012345,241738,4,SensorMovement,"2019-01-04 00:44:43","2019-01-04 00:44:41",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:44:41",22.5625,0,3.1240,3,1,0,,
123456789012345,241739,4,SensorMovement,"2019-01-04 00:44:53","2019-01-04 00:44:52",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:44:50",22.2500,0,3.1310,3,1,0,,
123456789012345,241740,4,SensorMovement,"2019-01-04 00:44:59","2019-01-04 00:44:58",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:44:57",21.7500,195,3.1220,3,1,0,,
123456789012345,241741,4,SensorMovement,"2019-01-04 00:45:42","2019-01-04 00:45:42",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:44:48",22.4375,0,3.1260,3,3,0,,
123456789012345,241742,4,SensorMovement,"2019-01-04 00:45:59","2019-01-04 00:45:58",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:44:58",21.6250,211,3.1260,3,1,0,,
123456789012345,241743,4,SensorMovement,"2019-01-04 00:47:00","2019-01-04 00:46:59",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:46:58",21.6875,197,3.1200,3,1,0,,
123456789012345,241744,4,SensorMovement,"2019-01-04 00:47:26","2019-01-04 00:47:25",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:47:24",22.1875,0,3.1330,3,1,0,,
123456789012345,241745,4,SensorMovement,"2019-01-04 00:47:31","2019-01-04 00:47:30",,,,,,,,,,,,,,"Front door",6,"2019-01-04 00:47:28",20.0625,0,3.1510,4,1,0,,
123456789012345,241746,4,SensorMovement,"2019-01-04 00:47:42","2019-01-04 00:47:40",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:47:39",22.4375,0,3.1260,3,1,0,,
123456789012345,241747,4,SensorMovement,"2019-01-04 00:48:00","2019-01-04 00:48:00",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:47:16",21.7500,0,3.1260,3,4,0,,
123456789012345,241748,4,SensorMovement,"2019-01-04 00:48:04","2019-01-04 00:48:03",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:48:03",21.0625,2,3.1750,3,1,0,,
123456789012345,241749,4,SensorMovement,"2019-01-04 00:48:26","2019-01-04 00:48:24",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:47:55",22.2500,0,3.1310,3,2,0,,
123456789012345,241750,4,SensorMovement,"2019-01-04 00:48:31","2019-01-04 00:48:29",,,,,,,,,,,,,,"Front door",6,"2019-01-04 00:47:53",20.0625,0,3.1490,4,2,0,,
123456789012345,241751,4,SensorMovement,"2019-01-04 00:48:42","2019-01-04 00:48:39",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:47:50",22.4375,0,3.1260,3,5,0,,
123456789012345,241752,4,SensorMovement,"2019-01-04 00:49:04","2019-01-04 00:49:03",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:48:05",21.0625,3,3.1750,3,1,0,,
123456789012345,241753,4,SensorMovement,"2019-01-04 00:50:05","2019-01-04 00:50:03",,,,,,,,,,,,,,Lounge,2,"2019-01-04 00:49:52",21.0625,6,3.1730,3,2,0,,
123456789012345,241754,4,SensorMovement,"2019-01-04 00:50:21","2019-01-04 00:50:18",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:50:19",22.2500,0,3.1290,3,1,0,,
123456789012345,241755,4,SensorMovement,"2019-01-04 00:50:32","2019-01-04 00:50:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:50:29",21.6875,217,3.1270,3,1,0,,
123456789012345,241756,4,SensorMovement,"2019-01-04 00:51:20","2019-01-04 00:51:18",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:50:22",22.1875,0,3.1270,3,1,0,,
123456789012345,241757,4,SensorMovement,"2019-01-04 00:51:32","2019-01-04 00:51:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:50:33",21.7500,209,3.1270,3,1,0,,
123456789012345,241758,4,SensorMovement,"2019-01-04 00:52:32","2019-01-04 00:52:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:52:27",21.7500,185,3.1220,3,2,0,,
123456789012345,241759,4,SensorMovement,"2019-01-04 00:52:45","2019-01-04 00:52:43",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:52:44",22.2500,0,3.1290,3,1,0,,
123456789012345,241760,4,SensorMovement,"2019-01-04 00:52:54","2019-01-04 00:52:52",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:52:51",22.4375,0,3.1240,3,1,0,,
123456789012345,241761,4,SensorMovement,"2019-01-04 00:53:32","2019-01-04 00:53:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 00:52:38",21.7500,0,3.1260,3,3,0,,
123456789012345,241762,3,SensorReading,"2019-01-04 00:53:35","2019-01-04 00:53:33",,,,,,,,,,,,,,Kitchen,1,"2019-01-04 00:53:34",20.9375,0,3.0940,3,,,,
123456789012345,241763,4,SensorMovement,"2019-01-04 00:53:45","2019-01-04 00:53:43",,,,,,,,,,,,,,Hall,3,"2019-01-04 00:52:45",22.2500,0,3.1290,3,1,0,,
123456789012345,241764,4,SensorMovement,"2019-01-04 00:53:54","2019-01-04 00:53:52",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 00:53:11",22.3750,0,3.1260,3,7,0,,
123456789012345,241765,3,SensorReading,"2019-01-04 01:08:30","2019-01-04 01:08:29",,,,,,,,,,,,,,"Front door",6,"2019-01-04 01:08:29",19.8750,0,3.1510,4,,,,
123456789012345,241766,3,SensorReading,"2019-01-04 01:10:05","2019-01-04 01:10:03",,,,,,,,,,,,,,Lounge,2,"2019-01-04 01:10:02",20.8750,0,3.1790,3,,,,
123456789012345,241767,3,SensorReading,"2019-01-04 01:13:32","2019-01-04 01:13:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:13:31",21.7500,0,3.1270,3,,,,
123456789012345,241768,3,SensorReading,"2019-01-04 01:13:36","2019-01-04 01:13:33",,,,,,,,,,,,,,Kitchen,1,"2019-01-04 01:13:34",20.7500,0,3.0930,3,,,,
123456789012345,241769,3,SensorReading,"2019-01-04 01:13:46","2019-01-04 01:13:44",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:13:43",22.1875,0,3.1310,3,,,,
123456789012345,241770,3,SensorReading,"2019-01-04 01:13:53","2019-01-04 01:13:52",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:13:52",22.4375,0,3.1260,3,,,,
123456789012345,241771,3,SensorReading,"2019-01-04 01:28:31","2019-01-04 01:28:29",,,,,,,,,,,,,,"Front door",6,"2019-01-04 01:28:30",19.8750,0,3.1490,4,,,,
123456789012345,241772,3,SensorReading,"2019-01-04 01:30:05","2019-01-04 01:30:03",,,,,,,,,,,,,,Lounge,2,"2019-01-04 01:30:03",20.6875,0,3.1750,3,,,,
123456789012345,241773,3,SensorReading,"2019-01-04 01:33:32","2019-01-04 01:33:30",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:33:30",21.6250,0,3.1220,3,,,,
123456789012345,241774,3,SensorReading,"2019-01-04 01:33:35","2019-01-04 01:33:34",,,,,,,,,,,,,,Kitchen,1,"2019-01-04 01:33:33",20.5625,0,3.0930,3,,,,
123456789012345,241775,3,SensorReading,"2019-01-04 01:33:46","2019-01-04 01:33:44",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:33:43",22.0625,0,3.1330,3,,,,
123456789012345,241776,3,SensorReading,"2019-01-04 01:33:54","2019-01-04 01:33:52",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:33:53",22.2500,0,3.1270,3,,,,
123456789012345,241777,4,SensorMovement,"2019-01-04 01:42:11","2019-01-04 01:42:09",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:42:09",22.1250,0,3.1290,3,1,0,,
123456789012345,241778,4,SensorMovement,"2019-01-04 01:42:25","2019-01-04 01:42:23",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:42:23",22.0625,0,3.1330,3,1,0,,
123456789012345,241779,4,SensorMovement,"2019-01-04 01:42:33","2019-01-04 01:42:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:42:31",21.5000,225,3.1240,3,1,0,,
123456789012345,241780,4,SensorMovement,"2019-01-04 01:43:12","2019-01-04 01:43:09",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:42:18",22.0625,0,3.1260,3,3,0,,
123456789012345,241781,4,SensorMovement,"2019-01-04 01:43:24","2019-01-04 01:43:23",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:42:26",22.0625,0,3.1290,3,1,0,,
123456789012345,241782,4,SensorMovement,"2019-01-04 01:43:33","2019-01-04 01:43:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:42:32",21.4375,204,3.1260,3,1,0,,
123456789012345,241783,4,SensorMovement,"2019-01-04 01:44:33","2019-01-04 01:44:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:44:20",21.4375,0,3.1240,3,7,0,,
123456789012345,241784,4,SensorMovement,"2019-01-04 01:44:36","2019-01-04 01:44:34",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:44:33",22.0000,0,3.1290,3,1,0,,
123456789012345,241785,4,SensorMovement,"2019-01-04 01:44:40","2019-01-04 01:44:38",,,,,,,,,,,,,,"Front door",6,"2019-01-04 01:44:37",19.7500,0,3.1490,4,1,0,,
123456789012345,241786,4,SensorMovement,"2019-01-04 01:44:56","2019-01-04 01:44:54",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:44:53",22.0625,0,3.1220,3,1,0,,
123456789012345,241787,4,SensorMovement,"2019-01-04 01:45:36","2019-01-04 01:45:34",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:44:46",22.0625,0,3.1290,3,2,0,,
123456789012345,241788,4,SensorMovement,"2019-01-04 01:45:56","2019-01-04 01:45:54",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:45:50",22.0625,0,3.1240,3,12,0,,
123456789012345,241789,4,SensorMovement,"2019-01-04 01:46:02","2019-01-04 01:46:01",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:46:00",21.5000,224,3.1260,3,1,0,,
123456789012345,241790,4,SensorMovement,"2019-01-04 01:46:35","2019-01-04 01:46:33",,,,,,,,,,,,,,Hall,3,"2019-01-04 01:45:52",22.0625,0,3.1290,3,1,0,,
123456789012345,241791,4,SensorMovement,"2019-01-04 01:47:02","2019-01-04 01:47:00",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:46:01",21.5000,219,3.1220,3,1,0,,
123456789012345,241792,4,SensorMovement,"2019-01-04 01:47:42","2019-01-04 01:47:40",,,,,,,,,,,,,,Bedroom,5,"2019-01-04 01:47:39",22.0625,0,3.1220,3,1,0,,
123456789012345,241793,4,SensorMovement,"2019-01-04 01:48:02","2019-01-04 01:48:00",,,,,,,,,,,,,,Bathroom,4,"2019-01-04 01:47:28",21.5625,0,3.1220,3,4,0,,
